date,AAPL UW Equity,AXP UN Equity,BA UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,GS UN Equity,HD UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,NKE UN Equity,PFE UN Equity,PG UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,V UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2016-08-04,105.87,63.94,131.21,81.77,30.8,100.39,68.85,95.16,31.17,158.05,136.05,161.55,34.58,123.86,64.56,43.51,118.3,177.81,57.84,57.39,54.79,35.15,86.05,117.88,142.71,106.36,79.48,53.93,73.3,87.48
2016-08-05,107.48,65.52,131.73,82.56,31.04,100.51,69.22,95.83,31.28,162.09,136.91,163.5,34.98,124.24,66.3,43.48,119.21,178.57,63.86,57.96,55.85,35.44,85.78,118.58,142.99,107.74,80.14,53.64,73.76,87.56
2016-08-08,108.37,65.83,132.19,83.44,31.01,101.2,69.3,95.75,31.27,162.83,136.21,162.04,35.04,123.65,66.1,43.44,118.29,178.58,62.86,58.06,55.98,34.93,85.76,118.15,142.13,107.79,79.95,53.59,73.34,88.59
2016-08-09,108.81,65.39,132.62,82.83,30.94,101.32,68.8,96.67,31.3,163.44,136.11,161.77,34.92,123.43,65.87,43.47,118.31,178.39,62.49,58.2,55.77,35.08,85.99,118.18,141.82,108.34,80.06,53.66,73.54,88.7
2016-08-10,108.0,64.74,132.28,82.65,30.85,100.14,69.08,97.86,31.27,162.19,135.6,162.08,34.53,123.36,65.28,43.61,118.8,178.82,62.64,58.02,55.13,35.13,86.31,118.23,142.19,108.12,79.68,53.81,73.95,86.41
2016-08-11,107.93,65.48,133.0,83.24,30.95,101.4,68.99,97.77,31.29,163.86,137.04,163.53,34.68,123.77,65.46,43.75,119.38,181.0,63.63,58.3,56.73,35.15,86.73,118.6,142.63,109.18,80.12,53.86,73.8,86.72
2016-08-12,108.18,65.38,133.1,83.0,30.87,102.16,67.66,96.84,31.24,163.25,136.57,161.95,34.57,123.22,65.32,44.03,119.52,180.27,63.35,57.94,56.45,34.98,87.04,118.51,142.88,108.87,80.02,53.65,73.89,87.85
2016-08-15,109.48,65.63,134.66,84.15,31.19,102.77,68.64,97.1,31.24,165.55,137.06,161.88,34.91,122.31,65.72,44.24,118.52,180.56,63.32,58.12,56.77,35.11,87.02,118.35,141.62,109.69,80.91,53.61,73.32,87.81
2016-08-16,109.38,65.3,135.0,84.29,31.12,102.62,68.03,96.88,31.19,165.65,136.23,160.7,35.21,120.33,65.71,43.83,117.94,179.25,63.04,57.44,56.88,34.79,86.58,116.98,141.08,109.16,80.81,52.76,72.89,87.92
2016-08-17,109.22,65.68,134.72,84.41,30.72,102.22,68.62,96.87,31.29,165.67,136.15,160.44,35.02,121.31,65.89,44.06,117.1,179.87,63.29,57.56,56.86,35.14,86.96,117.42,141.71,108.94,80.84,53.17,72.93,88.11
2016-08-18,109.08,65.63,135.0,83.38,30.48,103.55,69.45,96.65,31.43,166.06,134.8,161.36,34.97,120.72,65.95,44.1,117.13,179.18,63.63,57.6,57.21,35.19,87.44,117.82,142.17,109.33,80.27,52.87,74.3,88.91
2016-08-19,109.36,65.53,134.44,83.84,30.52,102.32,69.78,96.39,31.25,166.23,135.46,160.04,35.24,119.92,65.86,43.92,115.01,179.61,63.36,57.62,58.9,34.98,87.31,117.47,142.04,109.14,80.47,52.45,72.81,87.8
2016-08-22,108.51,65.36,134.99,83.59,30.63,101.94,69.95,95.87,31.32,166.26,135.34,160.0,35.36,119.13,65.8,43.74,115.42,179.07,63.55,57.67,58.66,34.84,86.85,116.95,142.09,108.5,81.06,52.55,72.7,87.99
2016-08-23,108.85,65.68,134.14,84.01,30.98,101.68,70.44,95.97,31.23,166.08,136.22,160.26,35.4,119.44,65.77,43.85,115.19,179.77,63.58,57.89,59.62,35.09,87.4,116.63,142.01,108.0,80.8,52.63,71.97,87.72
2016-08-24,108.03,65.16,133.29,83.15,31.06,102.2,70.37,95.82,31.22,165.3,135.06,159.05,35.15,118.71,65.95,43.85,114.87,179.41,62.73,57.95,60.22,34.82,87.31,117.11,139.87,107.96,80.29,52.53,72.23,88.02
2016-08-25,107.57,65.0,132.98,82.84,31.29,101.89,70.24,95.55,31.21,165.9,135.43,158.63,35.09,118.57,66.07,43.67,115.43,179.58,62.32,58.17,59.24,34.77,87.9,117.75,137.3,107.72,80.32,52.75,71.22,87.46
2016-08-26,106.94,64.79,132.23,82.66,31.35,101.32,69.65,95.21,31.23,165.97,134.36,158.32,35.26,119.04,66.22,43.32,114.44,179.41,62.85,58.03,59.0,34.82,87.58,117.14,136.62,107.31,80.57,52.07,71.14,87.27
2016-08-29,106.82,65.52,132.9,83.1,31.58,102.05,70.45,94.87,31.36,166.87,135.24,159.72,35.55,119.92,66.95,43.54,115.41,180.5,63.01,58.1,58.63,35.11,88.3,118.48,137.27,107.97,80.87,52.5,71.4,87.84
2016-08-30,106.0,65.45,130.81,82.48,31.54,101.7,70.24,94.86,31.37,169.37,134.1,159.4,35.7,119.47,67.5,43.24,115.36,180.15,62.71,57.89,58.0,34.88,87.54,118.47,136.87,107.35,81.17,52.27,71.31,87.52
2016-08-31,106.1,65.58,129.45,81.95,31.44,100.58,69.6,94.46,31.24,169.46,134.12,158.88,35.89,119.34,67.5,43.43,115.66,179.24,62.79,57.46,57.64,34.8,87.31,118.71,136.05,106.43,80.9,52.33,71.44,87.14
2016-09-01,106.73,64.86,129.9,81.45,31.58,100.21,69.73,94.26,31.2,168.51,134.23,159.54,36.02,119.08,67.21,43.35,115.4,179.98,62.9,57.59,58.54,34.68,88.31,118.35,135.74,106.72,81.3,52.56,72.84,86.84
2016-09-02,107.73,65.19,131.16,81.69,31.83,100.93,70.09,94.42,31.29,169.18,135.15,159.55,36.08,119.32,67.49,43.66,115.83,180.81,62.98,57.67,58.02,34.77,88.2,118.84,136.61,106.93,82.0,52.88,72.5,87.42
2016-09-06,107.7,65.76,132.99,82.08,31.87,102.43,69.69,93.8,31.05,169.33,134.1,160.35,36.57,119.75,67.44,43.79,117.25,180.46,63.24,57.61,57.41,34.77,88.64,119.29,135.97,106.01,82.53,53.51,73.0,88.57
2016-09-07,108.36,66.19,132.64,83.72,31.79,102.88,69.41,93.71,31.06,169.67,132.79,161.64,36.46,119.61,67.16,43.64,116.92,179.75,62.87,57.66,57.72,34.84,87.95,118.68,134.99,105.85,83.24,53.71,72.06,88.24
2016-09-08,105.52,66.24,132.9,83.54,31.47,104.12,69.68,94.09,31.04,171.66,131.26,159.0,36.44,119.47,67.25,43.63,116.17,180.1,63.24,57.43,56.17,34.72,87.78,116.9,135.44,105.75,82.97,53.6,71.83,89.05
2016-09-09,103.13,65.12,128.53,80.79,30.85,101.27,68.43,92.42,30.11,168.57,127.74,155.69,35.44,118.23,66.65,42.27,114.58,175.64,62.49,56.21,55.33,34.1,86.24,114.44,133.62,102.68,81.33,51.82,70.3,86.84
2016-09-12,105.44,65.9,130.12,81.92,31.44,102.25,68.17,93.64,30.49,171.06,128.59,158.29,36.08,119.16,67.06,43.19,115.95,178.1,63.19,57.05,56.01,34.65,88.25,115.52,135.53,104.03,82.97,52.57,71.94,87.29
2016-09-13,107.95,64.36,128.76,80.23,31.06,99.43,67.09,92.7,29.85,167.0,125.72,155.81,35.61,117.61,66.53,42.28,114.73,176.07,61.81,56.53,55.37,34.04,87.05,114.26,133.95,102.32,81.89,51.45,71.46,85.21
2016-09-14,111.77,63.48,127.67,81.02,31.0,98.42,67.03,92.26,29.7,166.16,126.26,154.05,35.62,117.86,66.4,42.11,115.18,175.62,61.35,56.26,55.13,33.94,87.01,113.71,133.69,101.66,81.49,51.49,71.52,84.6
2016-09-15,115.57,63.83,127.77,82.03,31.31,99.5,67.56,92.5,29.75,168.08,126.96,155.66,36.56,118.63,66.64,42.36,116.14,176.59,62.38,57.19,55.47,34.14,88.06,114.94,135.61,102.71,82.01,51.98,72.4,85.08
2016-09-16,114.92,63.66,126.7,82.05,30.84,97.84,67.25,92.56,29.68,166.0,126.11,153.84,37.67,118.25,65.82,42.14,115.28,175.06,62.28,57.25,55.18,33.94,88.05,114.67,138.47,100.1,82.07,51.88,72.87,84.03
2016-09-19,113.58,64.06,127.48,81.88,31.02,98.04,67.33,92.63,29.43,166.21,126.29,154.87,37.16,117.66,66.19,42.1,115.21,176.72,61.33,56.93,54.95,33.65,88.37,115.09,137.68,100.44,82.51,51.2,72.09,83.83
2016-09-20,113.57,63.72,127.79,81.7,31.1,97.7,66.7,92.95,29.67,166.47,126.83,154.45,37.14,117.95,66.46,42.34,116.45,177.6,61.94,56.81,54.87,33.81,88.58,114.79,137.47,100.24,82.48,51.27,71.97,82.54
2016-09-21,113.55,64.28,130.56,83.47,31.36,99.63,67.0,92.39,29.85,167.03,128.11,155.53,37.45,118.91,66.84,42.53,116.93,179.59,62.7,57.76,55.34,34.28,87.8,115.93,139.91,101.96,83.22,51.87,72.19,83.3
2016-09-22,114.62,64.63,131.87,83.5,31.66,99.98,66.85,93.41,30.04,168.02,128.75,156.11,37.55,119.46,67.39,42.96,117.36,179.85,63.02,57.82,55.41,34.15,88.99,116.73,141.04,103.0,83.36,52.35,72.27,83.54
2016-09-23,112.71,63.85,131.78,82.44,31.34,99.22,66.77,93.27,29.89,165.13,127.79,154.98,37.19,118.81,67.25,42.74,117.17,177.39,62.96,57.43,55.15,34.26,87.76,115.31,140.51,102.56,82.54,52.56,72.35,83.45
2016-09-26,112.88,63.42,130.57,82.37,31.07,98.78,66.52,91.96,29.54,161.48,125.45,153.98,36.65,117.78,65.78,42.05,116.53,175.95,62.15,56.9,54.4,33.64,87.85,113.94,139.72,102.23,81.81,52.15,71.62,83.06
2016-09-27,113.09,64.28,131.32,82.88,31.48,98.98,67.26,91.72,29.88,162.89,126.82,156.77,37.18,119.22,66.36,42.59,116.88,176.3,62.57,57.95,55.34,33.83,88.36,114.41,140.79,102.35,82.16,52.49,72.33,83.24
2016-09-28,113.95,64.22,132.23,86.59,31.5,102.15,67.19,92.2,29.9,163.45,128.27,158.29,37.44,119.39,66.71,42.15,115.18,177.59,63.3,58.03,53.25,33.99,89.46,115.01,140.41,102.35,82.97,52.06,71.79,86.9
2016-09-29,112.18,63.37,131.03,87.47,31.39,101.27,66.37,91.8,29.53,158.95,127.93,158.11,37.32,117.27,65.65,42.03,114.79,175.37,61.91,57.4,52.16,33.32,88.23,113.87,138.32,101.06,81.92,52.12,70.73,86.46
2016-09-30,113.05,64.04,131.74,88.77,31.72,102.92,66.97,92.86,29.62,161.27,128.68,158.85,37.75,118.13,66.59,42.32,115.36,176.23,62.41,57.6,52.65,33.87,89.75,114.55,140.0,101.6,82.7,51.98,72.12,87.28
2016-10-03,112.52,63.81,132.38,88.28,31.5,102.45,67.84,92.49,29.64,161.07,128.5,157.61,37.66,118.81,66.51,42.03,114.64,175.04,62.52,57.42,52.67,33.68,88.66,113.0,138.49,102.43,82.86,51.88,72.01,87.05
2016-10-04,113.0,63.91,132.25,87.51,31.35,101.27,66.88,92.59,29.5,162.27,128.2,156.46,37.54,118.82,66.6,41.84,113.5,171.68,62.46,57.24,52.14,33.72,88.35,112.32,138.16,101.43,82.73,51.26,71.75,86.25
2016-10-05,113.05,64.36,134.66,89.42,31.59,102.23,68.08,92.45,29.5,166.4,127.58,157.08,37.99,119.18,67.69,41.81,113.41,172.39,62.8,57.64,52.12,33.9,88.85,113.1,137.6,102.25,83.35,50.27,71.67,87.0
2016-10-06,113.89,61.94,134.42,89.29,31.48,102.18,69.06,92.83,29.27,167.15,130.19,156.88,38.07,118.75,67.87,41.71,113.92,171.64,62.66,57.74,52.03,33.65,89.22,113.18,136.47,102.08,83.36,50.26,69.36,87.04
2016-10-07,114.06,61.76,133.85,88.47,31.47,102.27,68.35,92.49,29.08,169.83,128.31,155.67,38.1,119.24,68.11,41.73,113.45,171.33,62.77,57.8,51.79,33.56,90.0,114.53,136.66,100.58,82.88,49.92,68.7,86.74
2016-10-10,116.05,61.9,135.84,88.22,31.47,103.98,68.94,92.49,28.86,171.04,127.25,157.02,38.02,119.8,68.64,41.73,114.71,171.14,63.9,58.04,51.79,33.61,89.06,115.14,138.08,99.98,83.12,50.19,67.98,88.44
2016-10-11,116.3,60.86,133.74,87.47,31.04,103.04,68.94,91.86,28.92,169.04,125.85,154.79,37.27,117.64,68.31,41.54,113.68,169.68,61.93,57.19,51.82,33.13,88.54,114.0,134.75,98.77,82.04,49.9,67.39,87.74
2016-10-12,117.34,60.69,133.16,87.58,30.34,102.15,68.78,91.41,28.9,169.3,126.69,154.29,37.13,117.97,68.13,41.78,114.71,169.72,61.66,57.11,52.44,33.07,88.57,115.35,135.1,98.93,82.25,50.3,67.46,87.13
2016-10-13,116.98,60.41,133.38,86.97,30.17,100.79,68.14,91.12,28.77,167.42,126.29,153.72,36.97,118.26,67.74,41.76,115.41,170.02,62.51,56.92,52.03,32.76,88.24,115.06,134.19,99.85,81.87,50.29,68.23,86.56
2016-10-14,117.63,60.15,133.5,87.67,30.18,101.08,69.03,91.3,28.89,170.52,126.42,154.45,37.45,117.56,67.52,41.67,114.09,170.33,62.14,57.42,51.62,32.66,88.43,115.08,133.92,100.16,82.45,50.28,68.45,86.54
2016-10-17,117.55,59.9,134.0,87.29,30.22,101.36,68.66,90.83,28.85,169.0,125.14,154.77,37.29,118.49,67.17,41.6,112.41,170.21,61.52,57.22,51.03,32.5,87.83,114.98,134.13,99.71,82.15,50.43,68.22,86.54
2016-10-18,117.47,60.08,135.1,87.22,30.44,101.79,69.5,91.17,28.98,172.63,125.74,150.72,37.75,115.41,67.7,41.97,111.25,169.95,62.09,57.66,51.22,32.69,87.45,115.18,143.39,99.99,81.58,50.27,68.87,86.77
2016-10-19,117.12,61.25,136.18,88.0,30.35,102.27,69.53,91.93,29.06,174.51,125.89,151.26,35.51,114.59,68.35,42.05,111.26,169.91,61.87,57.53,51.8,32.6,85.54,116.23,144.37,99.76,82.81,50.38,68.89,87.17
2016-10-20,117.06,66.78,135.84,86.63,30.16,101.87,69.46,92.03,29.07,174.51,126.25,151.52,35.43,114.87,68.26,41.93,110.57,169.86,61.92,57.25,51.89,32.54,84.93,109.52,145.07,99.29,82.5,49.14,68.73,87.21
2016-10-21,116.6,67.36,135.63,86.33,30.15,101.3,69.7,93.03,28.98,174.67,126.6,149.63,35.15,113.44,68.49,42.13,113.93,169.5,61.2,59.66,51.77,32.18,84.33,108.35,145.37,98.67,82.35,48.2,68.34,86.62
2016-10-24,117.65,67.09,137.45,85.99,30.46,100.66,70.14,93.37,28.92,175.12,127.78,150.57,35.26,113.61,68.87,42.56,113.57,171.27,60.75,61.0,51.87,32.13,84.1,109.07,144.69,99.52,83.17,48.21,69.19,86.91
2016-10-25,118.25,66.74,139.02,84.48,30.34,100.77,69.62,92.75,28.65,175.55,123.34,150.88,35.1,113.96,68.8,42.54,112.72,166.23,61.95,60.99,51.05,32.28,86.97,109.03,143.78,101.36,82.03,47.84,69.36,86.72
2016-10-26,115.59,66.8,145.54,84.13,30.55,101.19,68.68,93.49,28.87,177.07,122.71,151.81,34.92,114.56,69.13,42.44,112.11,166.51,60.87,60.63,51.97,32.4,87.4,108.82,142.23,101.01,81.75,47.63,69.59,87.09
2016-10-27,114.48,66.93,143.31,83.01,30.38,99.92,69.84,94.02,28.63,177.75,122.26,153.35,34.81,115.7,69.23,42.12,112.08,165.76,61.29,60.1,51.89,32.48,86.58,108.02,141.94,100.07,81.92,48.54,69.83,86.92
2016-10-28,113.72,66.45,143.01,83.88,30.59,103.82,69.45,93.85,29.22,177.14,123.58,152.61,34.74,115.33,69.11,42.23,112.1,165.77,58.84,59.87,52.02,31.93,86.84,108.43,140.35,101.84,82.22,48.21,69.99,84.78
2016-10-31,113.54,66.42,142.43,83.46,30.68,104.75,68.79,92.69,29.1,178.24,122.01,153.69,34.87,115.99,69.26,42.4,112.57,165.3,58.72,59.92,50.18,31.71,86.8,108.18,141.33,102.2,82.51,48.1,70.02,83.32
2016-11-01,111.49,66.25,142.41,82.24,30.48,106.48,68.44,92.39,28.88,178.06,119.89,152.79,34.52,115.34,68.97,42.12,112.25,164.25,59.3,59.8,49.62,31.07,86.85,106.24,139.43,102.01,81.62,47.66,69.3,83.65
2016-11-02,111.59,65.45,140.75,81.11,30.39,105.39,68.36,91.91,28.49,176.58,120.29,151.95,34.6,114.86,68.68,42.05,112.39,165.73,58.84,59.43,49.72,30.63,86.74,105.62,138.98,101.54,80.58,46.94,69.45,83.45
2016-11-03,109.83,65.33,140.02,81.27,30.32,105.39,68.5,93.37,28.28,176.21,120.18,152.37,33.93,115.03,68.38,42.03,111.72,166.83,58.43,59.21,49.73,29.89,86.6,105.72,137.83,101.05,80.65,46.87,69.63,83.66
2016-11-04,108.84,65.51,139.54,82.31,30.19,104.78,68.61,92.45,28.44,175.92,120.91,152.43,33.61,115.11,67.76,41.69,111.04,166.48,58.82,58.71,49.96,30.0,85.08,104.67,137.71,101.33,80.36,47.08,69.16,83.57
2016-11-07,110.41,67.0,143.03,83.75,30.94,106.85,69.51,94.43,29.31,181.48,123.75,155.72,34.69,116.66,69.88,42.46,112.82,169.74,60.05,60.42,50.91,30.38,86.56,105.36,141.93,103.05,82.51,47.46,69.78,85.45
2016-11-08,111.06,67.07,142.2,84.68,31.0,107.29,69.26,94.38,29.42,181.92,124.25,155.17,34.74,117.05,70.03,42.88,114.11,171.03,60.51,60.47,51.08,30.0,87.46,108.01,142.9,103.37,82.88,47.65,69.79,85.31
2016-11-09,110.88,68.74,145.09,91.2,31.36,107.64,70.28,94.64,29.63,192.63,126.02,154.81,34.75,120.31,73.25,42.27,114.98,170.39,64.18,60.17,51.12,32.12,85.93,106.94,141.9,104.81,83.24,47.86,71.1,86.25
2016-11-10,107.79,70.11,147.69,93.45,31.0,107.79,70.95,94.96,30.41,200.87,129.03,160.22,34.5,119.54,76.65,40.94,114.51,174.28,64.96,58.7,50.39,33.49,82.96,109.62,146.13,108.41,81.87,46.69,71.39,87.05
2016-11-11,108.43,70.5,148.52,93.01,31.36,106.64,69.21,97.68,30.71,203.94,129.85,161.27,34.61,118.47,76.69,41.03,114.22,175.08,63.95,59.02,50.77,32.59,83.58,110.28,146.42,108.86,81.88,46.69,71.23,85.67
2016-11-14,105.71,72.42,149.99,94.17,31.37,106.59,69.07,97.92,30.51,209.18,127.67,158.21,34.48,116.6,79.51,41.17,117.86,172.91,63.53,58.12,50.21,32.38,83.0,112.18,152.28,107.86,78.38,46.18,70.49,85.28
2016-11-15,107.11,72.47,148.11,94.44,31.7,108.96,68.64,97.7,30.75,211.19,124.4,158.67,34.91,116.32,79.36,41.44,118.32,174.24,63.65,58.87,50.13,32.23,83.62,111.85,152.23,107.68,78.57,47.37,71.42,86.82
2016-11-16,109.99,71.68,146.44,93.35,31.57,108.35,68.88,99.12,30.74,206.26,125.33,159.29,34.84,116.36,77.4,41.26,119.21,172.01,62.63,59.65,50.68,31.96,83.19,111.35,151.5,106.96,80.08,47.93,71.39,85.75
2016-11-17,109.95,71.78,145.33,92.78,30.05,108.12,69.17,99.37,30.79,209.63,128.93,159.8,35.02,116.57,78.02,41.12,119.45,172.77,62.7,60.64,51.59,31.73,83.07,111.18,150.77,106.7,81.07,47.84,69.19,85.23
2016-11-18,110.06,71.0,146.35,92.34,30.18,109.2,68.84,98.24,30.67,210.35,128.33,160.39,34.95,115.36,77.71,40.91,120.0,172.96,61.87,60.35,51.1,31.48,82.0,111.82,149.45,106.5,80.82,48.07,68.54,85.28
2016-11-21,111.73,71.54,147.02,92.9,30.05,110.18,70.07,97.63,30.87,211.08,128.22,162.77,34.98,115.0,78.05,41.36,119.5,171.52,62.3,60.86,51.28,31.57,82.64,111.84,150.41,106.85,81.69,48.31,69.37,86.49
2016-11-22,111.8,71.72,149.52,93.62,29.89,110.62,70.91,97.71,31.18,211.11,130.98,162.67,35.48,112.74,78.53,41.37,119.69,171.91,61.7,61.12,51.71,31.33,82.76,112.4,152.26,106.94,79.93,49.49,70.12,86.68
2016-11-23,111.23,72.88,149.74,96.18,29.71,111.0,70.32,98.26,31.34,212.31,131.21,161.98,35.2,113.07,78.86,41.12,120.14,172.25,61.64,60.4,51.34,31.42,82.68,113.07,153.54,108.11,79.57,50.23,70.83,86.92
2016-11-25,111.79,72.86,150.04,95.81,30.09,111.0,71.0,98.82,31.44,211.38,131.57,163.14,35.44,114.13,78.83,41.53,120.66,173.49,62.21,60.53,51.52,31.69,83.46,113.45,152.81,108.78,80.13,50.67,71.23,87.12
2016-11-28,111.57,72.13,149.77,94.9,29.92,110.5,70.89,98.97,31.25,210.35,130.64,164.52,35.51,113.13,78.32,41.75,121.82,172.5,61.8,60.61,51.01,31.54,83.07,113.81,152.11,108.45,79.08,51.12,71.19,86.47
2016-11-29,111.46,71.49,151.64,94.04,29.83,109.34,71.2,99.67,31.05,211.75,129.62,163.53,35.31,112.48,78.92,41.15,120.68,172.77,62.19,61.09,50.63,31.92,82.89,113.7,157.59,108.84,79.15,50.96,71.37,85.9
2016-11-30,110.52,72.04,150.56,95.56,29.82,111.56,73.61,99.12,30.76,219.29,129.4,162.22,34.7,111.3,80.17,40.35,119.27,171.74,61.19,60.26,50.07,32.14,82.46,113.35,158.32,107.72,77.32,49.9,70.43,87.3
2016-12-01,109.49,72.53,152.39,96.24,29.45,113.29,73.62,98.94,31.39,226.63,129.47,159.82,33.76,111.38,81.79,40.17,118.47,172.63,60.76,59.2,50.65,31.46,81.86,115.41,160.94,107.48,75.43,49.87,70.67,87.24
2016-12-02,109.9,71.86,152.25,95.14,29.25,113.0,73.13,98.5,31.34,223.36,129.87,160.02,34.16,111.96,81.6,40.36,118.24,172.43,61.13,59.25,50.46,31.63,82.4,115.65,160.73,108.22,75.72,49.81,70.88,87.04
2016-12-05,109.11,72.03,152.16,94.45,29.53,113.25,72.89,99.96,31.11,228.55,129.68,159.84,34.39,111.94,83.26,40.62,119.29,171.62,60.25,60.22,51.85,31.59,82.99,115.87,157.63,107.42,77.31,49.75,69.94,87.48
2016-12-06,109.95,72.31,152.24,95.22,29.33,112.76,72.73,100.66,31.17,231.38,128.74,160.35,34.72,112.06,83.69,40.57,119.25,171.8,60.28,59.95,50.57,31.56,82.91,116.83,157.32,107.43,77.11,50.36,70.36,87.56
2016-12-07,111.03,74.29,154.14,97.33,29.95,114.44,73.82,101.99,31.6,235.56,132.46,164.79,35.5,111.1,84.07,41.29,119.92,176.05,60.06,61.37,52.1,31.19,84.18,117.99,159.4,109.68,79.31,51.38,70.6,88.07
2016-12-08,112.12,74.91,155.39,96.27,29.95,115.17,74.68,103.38,31.53,241.45,132.53,165.36,35.7,110.99,85.12,40.98,120.45,175.88,60.12,61.01,51.55,30.94,83.5,118.38,159.32,108.43,79.28,51.13,70.34,88.32
2016-12-09,113.95,74.77,156.49,95.53,30.06,115.81,74.85,104.86,31.78,241.85,133.39,166.52,35.76,112.26,85.49,42.0,121.26,178.49,61.23,61.97,51.72,31.7,84.37,119.19,160.12,109.79,79.14,51.49,70.08,89.0
2016-12-12,113.3,73.58,157.16,95.08,30.17,117.15,75.09,104.06,31.86,237.17,134.58,165.5,35.97,115.36,84.73,41.9,121.74,179.64,61.72,62.17,51.54,32.4,85.13,120.91,159.49,110.39,78.5,51.76,71.67,90.98
2016-12-13,115.19,73.84,156.66,96.02,30.59,117.42,74.75,103.85,31.74,238.55,136.54,168.29,36.8,115.89,84.76,41.76,122.68,178.83,61.79,62.98,52.3,32.83,85.18,121.43,160.54,110.31,79.2,52.36,71.8,92.58
